"Species"	"Isolation_Source"
"UBA12077 sp001768565"	"other"
"UBA12077 sp001769005"	"other"
"UBA12077 sp002869305"	"other"
"UBA12077 sp003446015"	"other"
"UBA12077 sp013138975"	"other"
"UBA12077 sp016342685"	"other"
"UBA12077 sp019038645"	"other"
"UBA12078 sp000991805"	"other"
"UBA12078 sp018818345"	"other"
"UBA12078 sp019248085"	"other"
"UBA12078 sp903906305"	"other"
"UBA12079 sp001029775"	"other"
"UBA12079 sp001774495"	"other"
"UBA12079 sp018821685"	"other"
"UBA12079 sp018894995"	"other"
"UBA12086 sp001871445"	"other"
"UBA12086 sp002784795"	"other"
"UBA12086 sp002792995"	"other"
"UBA12086 sp003518365"	"other"
"UBA12087 sp001796335"	"other"
"UBA12088 sp000998045"	"other"
"UBA12088 sp000998805"	"other"
"UBA12088 sp003252295"	"other"
"UBA12088 sp007116405"	"other"
"UBA12090 sp003510525"	"other"
"UBA12091 sp001799485"	"other"
"UBA12108 sp001002415"	"other"
"UBA1211 sp002309585"	"other"
"UBA12115 sp003514055"	"other"
"UBA1212 sp002308595"	"other"
"UBA1212 sp002309655"	"other"
"UBA1212 sp017444825"	"other"
"UBA1212 sp017848335"	"other"
"UBA1212 sp902782645"	"other"
"UBA1212 sp902792515"	"other"
"UBA1213 sp002308635"	"other"
"UBA1213 sp002309275"	"other"
"UBA1213 sp002350705"	"other"
"UBA1213 sp002351795"	"other"
"UBA1213 sp017454565"	"other"
"UBA1213 sp017475765"	"other"
"UBA1213 sp900315465"	"other"
"UBA1213 sp900315875"	"other"
"UBA1213 sp900316485"	"other"
"UBA1213 sp900316925"	"other"
"UBA1213 sp900317215"	"other"
"UBA1213 sp900317395"	"other"
"UBA1213 sp900317795"	"other"
"UBA1213 sp900319255"	"other"
"UBA1213 sp900320235"	"other"
"UBA1213 sp900320925"	"other"
"UBA1213 sp900321195"	"other"
"UBA1213 sp900322105"	"other"
"UBA1213 sp900322145"	"other"
"UBA1213 sp902762335"	"other"
"UBA1213 sp902763365"	"other"
"UBA1213 sp902764235"	"other"
"UBA1213 sp902766305"	"other"
"UBA1213 sp902766585"	"other"
"UBA1213 sp902767125"	"other"
"UBA1213 sp902767155"	"other"
"UBA1213 sp902767175"	"other"
"UBA1213 sp902768825"	"other"
"UBA1213 sp902772855"	"other"
"UBA1213 sp902772895"	"other"
"UBA1213 sp902772955"	"other"
"UBA1213 sp902773025"	"other"
"UBA1213 sp902773065"	"other"
"UBA1213 sp902773135"	"other"
"UBA1213 sp902773325"	"other"
"UBA1213 sp902778175"	"other"
"UBA1213 sp902783065"	"other"
"UBA1213 sp902783815"	"other"
"UBA1213 sp902783855"	"other"
"UBA1213 sp902785555"	"other"
"UBA1213 sp902785765"	"other"
"UBA1213 sp902786345"	"other"
"UBA1213 sp902796475"	"other"
"UBA1213 sp902800005"	"other"
"UBA1213 sp902800065"	"other"
"UBA1213 sp902801055"	"other"
"UBA1213 sp902801715"	"other"
"UBA1213 sp902802105"	"other"
"UBA1213 sp902802985"	"other"
"UBA1213 sp902803125"	"other"
"UBA1213 sp902803385"	"other"
"UBA1213 sp902803585"	"other"
"UBA1213 sp902803805"	"other"
"UBA12135 sp003497555"	"other"
"UBA12151 sp000990585"	"other"
"UBA12158 sp000989305"	"other"
"UBA12158 sp001873665"	"other"
"UBA12158 sp002304845"	"other"
"UBA12158 sp002402535"	"other"
"UBA12158 sp002780135"	"other"
"UBA12158 sp009885205"	"other"
"UBA12158 sp017992115"	"other"
"UBA12158 sp018818185"	"other"
"UBA1217 sp002309155"	"other"
"UBA1217 sp002309335"	"other"
"UBA1217 sp002371315"	"other"
"UBA1217 sp017429685"	"other"
"UBA1217 sp017446745"	"other"
"UBA1217 sp017448905"	"other"
"UBA1217 sp017517715"	"other"
"UBA1217 sp017522065"	"other"
"UBA1217 sp017613375"	"other"
"UBA1217 sp017958525"	"other"
"UBA1217 sp017960475"	"other"
"UBA1217 sp017962445"	"other"
"UBA1217 sp017962665"	"other"
"UBA1217 sp900316965"	"other"
"UBA1217 sp902784465"	"other"
"UBA1217 sp902788805"	"other"
"UBA1217 sp902793295"	"other"
"UBA1217 sp902796265"	"other"
"UBA12170 sp003445975"	"other"
"UBA12170 sp013166655"	"other"
"UBA12170 sp016744655"	"other"
"UBA12170 sp016929955"	"other"
"UBA12170 sp016933745"	"other"
"UBA12178 sp003538775"	"other"
"UBA12178 sp003641795"	"other"
"UBA12183 sp003530935"	"other"
"UBA12189 sp003530835"	"other"
"UBA12189 sp005788175"	"other"
"UBA12189 sp014189895"	"other"
"UBA1219 sp002309295"	"other"
"UBA1219 sp016283745"	"other"
"UBA1219 sp017443265"	"other"
"UBA1219 sp905233475"	"other"
"UBA12191 sp002167285"	"other"
"UBA12191 sp002691835"	"other"
"UBA12191 sp003540375"	"other"
"UBA12191 sp009937185"	"other"
"UBA12191 sp012269595"	"other"
"UBA12191 sp013911165"	"other"
"UBA12202 sp002691725"	"other"
"UBA12202 sp016778985"	"other"
"UBA12202 sp018701255"	"other"
"UBA1221 sp002309425"	"other"
"UBA1221 sp002350725"	"other"
"UBA1221 sp017542305"	"other"
"UBA1221 sp900320675"	"other"
"UBA1221 sp900770525"	"other"
"UBA1221 sp902760645"	"other"
"UBA1221 sp902761735"	"other"
"UBA1221 sp902777385"	"other"
"UBA1222 sp002309415"	"other"
"UBA1222 sp016284035"	"other"
"UBA1222 sp016286345"	"other"
"UBA12223 sp002937495"	"other"
"UBA12223 sp003450915"	"other"
"UBA12225 sp002347925"	"other"
"UBA12225 sp009693165"	"other"
"UBA1224 sp002309235"	"other"
"UBA1224 sp902782795"	"other"
"UBA12247 sp003477185"	"other"
"UBA1227 sp002309175"	"other"
"UBA1227 sp002314555"	"other"
"UBA1227 sp002314645"	"other"
"UBA1227 sp012520505"	"other"
"UBA1227 sp017451425"	"other"
"UBA1227 sp017538005"	"other"
"UBA1227 sp018064455"	"other"
"UBA1227 sp018065925"	"other"
"UBA1227 sp900545655"	"other"
"UBA12270 sp003485185"	"other"
"UBA12276 sp8261u"	"other"
"UBA12294 sp002050275"	"other"
"UBA12294 sp002418205"	"other"
"UBA12294 sp003484265"	"other"
"UBA12294 sp003577395"	"other"
"UBA12294 sp011331405"	"other"
"UBA12294 sp013360875"	"other"
"UBA12294 sp013388685"	"other"
"UBA12294 sp015075275"	"other"
"UBA12294 sp016223135"	"other"
"UBA12294 sp016716235"	"other"
"UBA12294 sp016721115"	"other"
"UBA12294 sp016789025"	"other"
"UBA1231 sp002308275"	"other"
"UBA1231 sp017409905"	"other"
"UBA1231 sp017501465"	"other"
"UBA1231 sp904502205"	"other"
"UBA12327 sp003529305"	"other"
"UBA1234 sp002308995"	"other"
"UBA1234 sp002404755"	"other"
"UBA1234 sp017462965"	"other"
"UBA1234 sp017469565"	"other"
"UBA1234 sp017522765"	"other"
"UBA1234 sp900753135"	"other"
"UBA1234 sp900765095"	"other"
"UBA1238 sp002309015"	"other"
"UBA12382 sp002503845"	"other"
"UBA12382 sp009889625"	"other"
"UBA12382 sp009889685"	"other"
"UBA12393 sp001002765"	"other"
"UBA12395 sp000996275"	"other"
"UBA12395 sp001000065"	"other"
"UBA12396 sp001791615"	"other"
"UBA1240 sp001603145"	"other"
"UBA1240 sp002308875"	"other"
"UBA1240 sp012519415"	"other"
"UBA1240 sp016285185"	"other"
"UBA1240 sp017614995"	"other"
"UBA1240 sp902797925"	"other"
"UBA12402 sp001801305"	"other"
"UBA12402 sp001801315"	"other"
"UBA12403 sp003511125"	"other"
"UBA12405 sp003542615"	"other"
"UBA12409 sp000991575"	"other"
"UBA12411 sp003511165"	"other"
"UBA12420 sp001795385"	"other"
"UBA12420 sp001797255"	"other"
"UBA12420 sp003452395"	"other"
"UBA12445 sp003504275"	"other"
"UBA12451 sp001805965"	"other"
"UBA12451 sp018812705"	"other"
"UBA12454 sp001825665"	"other"
"UBA12454 sp001825675"	"other"
"UBA12454 sp002068635"	"other"
"UBA12454 sp002839495"	"other"
"UBA12454 sp003142595"	"other"
"UBA12454 sp018828825"	"other"
"UBA12454 sp903847315"	"other"
"UBA1246 sp002308315"	"other"
"UBA1246 sp017958265"	"other"
"UBA12463 sp000992695"	"other"
"UBA12463 sp000993595"	"other"
"UBA12463 sp016215735"	"other"
"UBA12465 sp000999715"	"other"
"UBA12465 sp001871165"	"other"
"UBA12465 sp003056205"	"other"
"UBA12470 sp000999315"	"other"
"UBA12471 sp001768735"	"other"
"UBA12472 sp003487265"	"other"
"UBA12473 sp000993615"	"other"
"UBA12474 sp003484685"	"other"
"UBA12474 sp007116155"	"other"
"UBA12478 sp000993535"	"other"
"UBA12478 sp002793515"	"other"
"UBA12478 sp004298405"	"other"
"UBA12478 sp013204385"	"other"
"UBA12478 sp016188495"	"other"
"UBA12478 sp016205995"	"other"
"UBA12478 sp016206085"	"other"
"UBA1248 sp002308615"	"other"
"UBA1248 sp016280525"	"other"
"UBA1248 sp016281775"	"other"
"UBA1248 sp017443595"	"other"
"UBA1248 sp017619885"	"other"
"UBA1248 sp902762505"	"other"
"UBA1248 sp902773455"	"other"
"UBA1248 sp902778145"	"other"
"UBA1248 sp902782785"	"other"
"UBA1248 sp902784545"	"other"
"UBA1248 sp902797235"	"other"
"UBA12480 sp003477045"	"other"
"UBA12481 sp001769295"	"other"
"UBA12481 sp007280905"	"other"
"UBA12481 sp012523435"	"other"
"UBA12481 sp903832165"	"other"
"UBA12481 sp903851365"	"other"
"UBA12481 sp903919065"	"other"
"UBA12481 sp903919925"	"other"
"UBA12489 sp003477305"	"other"
"UBA12489 sp903844055"	"other"
"UBA12499 sp001788395"	"other"
"UBA12499 sp001788415"	"other"
"UBA12499 sp016177555"	"other"
"UBA12499 sp016188005"	"other"
"UBA12501 sp10192u"	"other"
"UBA12508 sp001831095"	"other"
"UBA12532 sp003445475"	"other"
"UBA1254 sp002308495"	"other"
"UBA1254 sp002372275"	"other"
"UBA1254 sp003542415"	"other"
"UBA1254 sp017445475"	"other"
"UBA1254 sp017475525"	"other"
"UBA1254 sp017645485"	"other"
"UBA1254 sp017963715"	"other"
"UBA1254 sp900313355"	"other"
"UBA1254 sp902767055"	"other"
"UBA1254 sp902785935"	"other"
"UBA1254 sp902797315"	"other"
"UBA1254 sp905235385"	"other"
"UBA12545 sp003509545"	"other"
"UBA12545 sp013167955"	"other"
"UBA1255 sp002308795"	"other"
"UBA1255 sp016287565"	"other"
"UBA1255 sp017508875"	"other"
"UBA1255 sp017613535"	"other"
"UBA1255 sp017620915"	"other"
"UBA1255 sp017963755"	"other"
"UBA1255 sp902782885"	"other"
"UBA1255 sp902796205"	"other"
"UBA12567 sp003520025"	"other"
"UBA12567 sp018663565"	"other"
"UBA1257 sp002308775"	"other"
"UBA12574 sp002712305"	"other"
"UBA12578 sp002729195"	"other"
"UBA1258 sp002308235"	"other"
"UBA1258 sp016280465"	"other"
"UBA1258 sp016281385"	"other"
"UBA1258 sp016283275"	"other"
"UBA1258 sp016283575"	"other"
"UBA1258 sp016291405"	"other"
"UBA1258 sp017544835"	"other"
"UBA1258 sp017553505"	"other"
"UBA1258 sp017651385"	"other"
"UBA1258 sp017963665"	"other"
"UBA1258 sp900100895"	"other"
"UBA1258 sp902772805"	"other"
"UBA1259 sp002308755"	"other"
"UBA1259 sp003523255"	"other"
"UBA1259 sp015055725"	"other"
"UBA1259 sp015055735"	"other"
"UBA1259 sp015055805"	"other"
"UBA1259 sp015055945"	"other"
"UBA1259 sp015069265"	"other"
"UBA1259 sp015069425"	"other"
"UBA1259 sp015069465"	"other"
"UBA1259 sp015069505"	"other"
"UBA1259 sp015069625"	"other"
"UBA1259 sp016295005"	"other"
"UBA1259 sp017397305"	"other"
"UBA1259 sp017399035"	"other"
"UBA1259 sp017399945"	"other"
"UBA1259 sp017414525"	"other"
"UBA1259 sp017445995"	"other"
"UBA1259 sp017448355"	"other"
"UBA1259 sp017456055"	"other"
"UBA1259 sp017456945"	"other"
"UBA1259 sp017457015"	"other"
"UBA1259 sp017465145"	"other"
"UBA1259 sp017467345"	"other"
"UBA1259 sp017502525"	"other"
"UBA1259 sp017503265"	"other"
"UBA1259 sp017505625"	"other"
"UBA1259 sp017505675"	"other"
"UBA1259 sp017554545"	"other"
"UBA1259 sp017558105"	"other"
"UBA1259 sp017612915"	"other"
"UBA1259 sp017615975"	"other"
"UBA1259 sp017616925"	"other"
"UBA1259 sp017621955"	"other"
"UBA1259 sp017631725"	"other"
"UBA1259 sp017648525"	"other"
"UBA1259 sp900320065"	"other"
"UBA1259 sp900760875"	"other"
"UBA1259 sp900769565"	"other"
"UBA1259 sp900770685"	"other"
"UBA1259 sp900771345"	"other"
"UBA1259 sp902767225"	"other"
"UBA1259 sp904501795"	"other"
"UBA1259 sp904502225"	"other"
"UBA1259 sp905210545"	"other"
"UBA1259 sp905211955"	"other"
"UBA1259 sp905235765"	"other"
"UBA1259 sp905235785"	"other"
"UBA1265 sp002308475"	"other"
"UBA1265 sp905236385"	"other"
"UBA1267 sp002308115"	"other"
"UBA1267 sp002315255"	"other"
"UBA1267 sp016281555"	"other"
"UBA1267 sp017438305"	"other"
"UBA1267 sp017441825"	"other"
"UBA1267 sp017959345"	"other"
"UBA1267 sp902772745"	"other"
"UBA1267 sp902783795"	"other"
"UBA1267 sp902796795"	"other"
"UBA1267 sp902803485"	"other"
"UBA1268 sp002694955"	"other"
"UBA1268 sp002862165"	"other"
"UBA1268 sp003509235"	"other"
"UBA1268 sp009919445"	"other"
"UBA1268 sp009922585"	"other"
"UBA1268 sp011523305"	"other"
"UBA1268 sp014238855"	"other"
"UBA1268 sp016776925"	"other"
"UBA1268 sp018694455"	"other"
"UBA1268 sp905477565"	"other"
"UBA1275 sp002323515"	"other"
"UBA1275 sp002348545"	"other"
"UBA1275 sp002457365"	"other"
"UBA1275 sp002720745"	"other"
"UBA1275 sp002730655"	"other"
"UBA1275 sp009926145"	"other"
"UBA1275 sp018401935"	"other"
"UBA1275 sp902529115"	"other"
"UBA1275 sp902529365"	"other"
"UBA1304 sp002307295"	"other"
"UBA1305 sp002307275"	"other"
"UBA1306 sp002307245"	"other"
"UBA1309 sp001897035"	"other"
"UBA1309 sp002307185"	"other"
"UBA1312 sp002307135"	"other"
"UBA1312 sp002482815"	"other"
"UBA1312 sp016786525"	"other"
"UBA1313 sp001873075"	"other"
"UBA1313 sp002307115"	"other"
"UBA1318 sp002307015"	"other"
"UBA1319 sp002306985"	"other"
"UBA1321 sp002304345"	"other"
"UBA1321 sp002306945"	"other"
"UBA1321 sp017849585"	"other"
"UBA1328 sp002306745"	"other"
"UBA1328 sp002306815"	"other"
"UBA1328 sp002501045"	"other"
"UBA1328 sp012959765"	"other"
"UBA1328 sp013204545"	"other"
"UBA1328 sp018649665"	"other"
"UBA1328 sp018650845"	"other"
"UBA1328 sp018673955"	"other"
"UBA1328 sp905614375"	"other"
"UBA1351 sp002342805"	"other"
"UBA1351 sp002382805"	"other"
"UBA1359 sp002306385"	"other"
"UBA1361 sp002069815"	"other"
"UBA1361 sp002070905"	"other"
"UBA1361 sp002306335"	"other"
"UBA1362 sp002306085"	"other"
"UBA1364 sp001029715"	"other"
"UBA1364 sp002306345"	"other"
"UBA1364 sp002422165"	"other"
"UBA1364 sp002422765"	"other"
"UBA1364 sp903842795"	"other"
"UBA1364 sp903891335"	"other"
"UBA1364 sp903959355"	"other"
"UBA1366 sp002306005"	"other"
"UBA1367 sp002305995"	"other"
"UBA1367 sp002449555"	"other"
"UBA1367 sp017460265"	"other"
"UBA1367 sp017510875"	"other"
"UBA1367 sp017941705"	"other"
"UBA1367 sp900314645"	"other"
"UBA1367 sp902766835"	"other"
"UBA1367 sp902772435"	"other"
"UBA1367 sp902777325"	"other"
"UBA1367 sp902778135"	"other"
"UBA1367 sp902779675"	"other"
"UBA1367 sp902788705"	"other"
"UBA1367 sp902790135"	"other"
"UBA1367 sp902797175"	"other"
"UBA1367 sp902801175"	"other"
"UBA1367 sp905235165"	"other"
"UBA1368 sp002305965"	"other"
"UBA1368 sp012511795"	"other"
"UBA1369 sp002305925"	"other"
"UBA1370 sp002306315"	"other"
"UBA1372 sp002306295"	"other"
"UBA1379 sp002305475"	"other"
"UBA1380 sp002305445"	"other"
"UBA1381 sp002305435"	"other"
"UBA1383 sp002304945"	"other"
"UBA1383 sp002305415"	"other"
"UBA1383 sp009930425"	"other"
"UBA1383 sp017882885"	"other"
"UBA1384 sp002305395"	"other"
"UBA1384 sp017992655"	"other"
"UBA1388 sp002305355"	"other"
"UBA1388 sp002772705"	"other"
"UBA1393 sp002305255"	"other"
"UBA1394 sp002305725"	"other"
"UBA1394 sp015066715"	"other"
"UBA1394 sp017416665"	"other"
"UBA1394 sp900066845"	"other"
"UBA1394 sp900538575"	"other"
"UBA1394 sp900554975"	"other"
"UBA1394 sp902783235"	"other"
"UBA1394 sp902796865"	"other"
"UBA1394 sp910588145"	"other"
"UBA1396 sp002305195"	"other"
"UBA1397 sp002305205"	"other"
"UBA1398 sp002305165"	"other"
"UBA1398 sp014730065"	"other"
"UBA1400 sp002305125"	"other"
"UBA1401 sp002305115"	"other"
"UBA1402 sp002305085"	"other"
"UBA1402 sp012511135"	"other"
"UBA1404 sp002305075"	"other"
"UBA1405 sp002305685"	"other"
"UBA1405 sp910589145"	"other"
"UBA1406 sp001788295"	"other"
"UBA1406 sp002305675"	"other"
"UBA1407 sp002305655"	"other"
"UBA1407 sp017548425"	"other"
"UBA1407 sp017554445"	"other"
"UBA1407 sp017964325"	"other"
"UBA1407 sp019136135"	"other"
"UBA1407 sp902776645"	"other"
"UBA141 sp002495315"	"other"
"UBA1412 sp002305615"	"other"
"UBA1412 sp002308515"	"other"
"UBA1412 sp016283885"	"other"
"UBA1412 sp017557085"	"other"
"UBA1412 sp019136955"	"other"
"UBA1413 sp001270045"	"other"
"UBA1413 sp002304925"	"other"
"UBA1413 sp002419285"	"other"
"UBA1413 sp002428215"	"other"
"UBA1413 sp009782655"	"other"
"UBA1413 sp012729335"	"other"
"UBA1417 sp003531055"	"other"
"UBA1417 sp004555625"	"other"
"UBA1417 sp017407665"	"other"
"UBA1417 sp017623855"	"other"
"UBA1417 sp900549945"	"other"
"UBA1417 sp900552925"	"other"
"UBA1419 sp002305585"	"other"
"UBA1419 sp012515495"	"other"
"UBA1422 sp002304835"	"other"
"UBA1422 sp012515135"	"other"
"UBA1424 sp002329705"	"other"
"UBA1424 sp012522695"	"other"
"UBA1424 sp012971835"	"other"
"UBA1425 sp002329365"	"other"
"UBA1425 sp009779495"	"other"
"UBA1425 sp012523185"	"other"
"UBA1425 sp017397655"	"other"
"UBA1425 sp017449935"	"other"
"UBA1425 sp017450005"	"other"
"UBA1425 sp902787275"	"other"
"UBA1425 sp902790325"	"other"
"UBA1426 sp002329675"	"other"
"UBA1426 sp002385825"	"other"
"UBA1427 sp002329485"	"other"
"UBA1427 sp012838545"	"other"
"UBA1428 sp002329335"	"other"
"UBA1429 sp002329325"	"other"
"UBA1429 sp007118555"	"other"
"UBA1429 sp007132185"	"other"
"UBA1430 sp002329465"	"other"
"UBA1430 sp013374835"	"other"
"UBA1431 sp002329665"	"other"
"UBA1433 sp002329295"	"other"
"UBA1433 sp002423395"	"other"
"UBA1433 sp012797825"	"other"
"UBA1435 sp002329385"	"other"
"UBA1436 sp002159705"	"other"
"UBA1436 sp002309715"	"other"
"UBA1436 sp002329395"	"other"
"UBA1436 sp002432025"	"other"
"UBA1436 sp015062115"	"other"
"UBA1436 sp016282685"	"other"
"UBA1436 sp016283355"	"other"
"UBA1436 sp017475405"	"other"
"UBA1436 sp017525025"	"other"
"UBA1436 sp017646765"	"other"
"UBA1436 sp017961295"	"other"
"UBA1436 sp017961585"	"other"
"UBA1436 sp900315795"	"other"
"UBA1436 sp900315845"	"other"
"UBA1436 sp900319325"	"other"
"UBA1436 sp900319885"	"other"
"UBA1436 sp900540405"	"other"
"UBA1436 sp900541355"	"other"
"UBA1436 sp902761975"	"other"
"UBA1436 sp902765225"	"other"
"UBA1436 sp902766765"	"other"
"UBA1436 sp902767385"	"other"
"UBA1436 sp902772695"	"other"
"UBA1436 sp902781765"	"other"
"UBA1436 sp902794125"	"other"
"UBA1436 sp902794895"	"other"
"UBA1436 sp902798835"	"other"
"UBA1436 sp910576915"	"other"
"UBA1439 sp002329605"	"other"
"UBA1440 sp002329565"	"other"
"UBA1441 sp002329255"	"other"
"UBA1443 sp002068945"	"other"
"UBA1443 sp002329545"	"other"
"UBA1444 sp002329525"	"other"
"UBA1444 sp018434355"	"other"
"UBA1446 sp002329245"	"other"
"UBA1447 sp002069695"	"other"
"UBA1447 sp002329225"	"other"
"UBA1447 sp012524025"	"other"
"UBA1447 sp012728445"	"other"
"UBA1449 sp002335355"	"other"
"UBA1450 sp000990445"	"other"
"UBA1450 sp001789555"	"other"
"UBA1450 sp002329205"	"other"
"UBA1450 sp002788865"	"other"
"UBA1450 sp002792315"	"other"
"UBA1450 sp002796045"	"other"
"UBA1450 sp016700135"	"other"
"UBA1459 sp002325765"	"other"
"UBA1466 sp002325605"	"other"
"UBA147 sp002496385"	"other"
"UBA147 sp002499085"	"other"
"UBA147 sp013791785"	"other"
"UBA1479 sp002325375"	"other"
"UBA1479 sp002433335"	"other"
"UBA1479 sp002696205"	"other"
"UBA1479 sp002706405"	"other"
"UBA1479 sp002781745"	"other"
"UBA148 sp002495885"	"other"
"UBA148 sp013415795"	"other"
"UBA1494 A sp002713165"	"other"
"UBA1494 sp002706365"	"other"
"UBA1511 sp002323535"	"other"
"UBA1515 sp002323935"	"other"
"UBA1515 sp016874185"	"other"
"UBA153 sp002503705"	"other"
"UBA153 sp003694385"	"other"
"UBA153 sp014874255"	"other"
"UBA153 sp018221165"	"other"
"UBA1532 sp002731825"	"other"
"UBA1535 sp002323775"	"other"
"UBA1535 sp002332905"	"other"
"UBA1535 sp002396645"	"other"
"UBA1535 sp002479485"	"other"
"UBA1535 sp017352195"	"other"
"UBA1539 sp002788135"	"other"
"UBA1543 sp001871195"	"other"
"UBA1543 sp002779605"	"other"
"UBA1543 sp003233235"	"other"
"UBA1544 sp002774425"	"other"
"UBA1545 sp001873165"	"other"
"UBA1545 sp002771035"	"other"
"UBA1545 sp003488655"	"other"
"UBA1546 sp001805105"	"other"
"UBA1546 sp001871685"	"other"
"UBA1546 sp003535475"	"other"
"UBA1546 sp003599795"	"other"
"UBA1546 sp016195565"	"other"
"UBA1546 sp018896985"	"other"
"UBA1547 sp001873625"	"other"
"UBA1547 sp002413425"	"other"
"UBA1547 sp002427805"	"other"
"UBA1547 sp002429375"	"other"
"UBA1547 sp002839415"	"other"
"UBA1547 sp004322265"	"other"
"UBA1547 sp013334475"	"other"
"UBA1547 sp014379635"	"other"
"UBA1547 sp015655045"	"other"
"UBA1547 sp903832635"	"other"
"UBA1547 sp903844835"	"other"
"UBA1547 sp903861015"	"other"
"UBA1547 sp903866605"	"other"
"UBA1547 sp903889015"	"other"
"UBA1547 sp903899655"	"other"
"UBA1547 sp903900345"	"other"
"UBA1547 sp903952435"	"other"
"UBA1550 sp000996605"	"other"
"UBA1550 sp000998425"	"other"
"UBA1550 sp001823535"	"other"
"UBA1550 sp001823545"	"other"
"UBA1550 sp001823575"	"other"
"UBA1550 sp001825115"	"other"
"UBA1550 sp001871765"	"other"
"UBA1550 sp002771015"	"other"
"UBA1550 sp003483855"	"other"
"UBA1550 sp003489395"	"other"
"UBA1550 sp016201355"	"other"
"UBA1551 sp001871075"	"other"
"UBA1557 sp001783255"	"other"
"UBA1557 sp001871435"	"other"
"UBA1557 sp002773185"	"other"
"UBA1557 sp002793035"	"other"
"UBA1558 sp002785295"	"other"
"UBA1559 sp001871015"	"other"
"UBA1561 sp001791745"	"other"
"UBA1561 sp001872545"	"other"
"UBA1562 sp002322525"	"other"
"UBA1563 sp001871325"	"other"
"UBA1565 sp002401485"	"other"
"UBA1565 sp002790095"	"other"
"UBA1567 sp001872485"	"other"
"UBA1568 sp001784695"	"other"
"UBA1568 sp001784735"	"other"
"UBA1568 sp001786575"	"other"
"UBA1568 sp002307715"	"other"
"UBA1568 sp002782305"	"other"
"UBA1568 sp002790675"	"other"
"UBA1568 sp016182385"	"other"
"UBA1568 sp017992575"	"other"
"UBA1568 sp018499905"	"other"
"UBA1573 sp001767915"	"other"
"UBA1573 sp001871905"	"other"
"UBA1573 sp002421905"	"other"
"UBA1573 sp002425415"	"other"
"UBA1573 sp003245575"	"other"
"UBA1573 sp003452275"	"other"
"UBA1573 sp016794145"	"other"
"UBA1573 sp016794305"	"other"
"UBA1573 sp018063145"	"other"
"UBA1603 sp002322035"	"other"
"UBA1609 sp002321895"	"other"
"UBA1611 sp002321855"	"other"
"UBA1611 sp012964275"	"other"
"UBA164 sp002499005"	"other"
"UBA164 sp002506605"	"other"
"UBA164 sp009903795"	"other"
"UBA1660 sp002320815"	"other"
"UBA1660 sp017644045"	"other"
"UBA1664 sp002320485"	"other"
"UBA1664 sp002401195"	"other"
"UBA1668 sp002364555"	"other"
"UBA1668 sp002717655"	"other"
"UBA1672 sp002320665"	"other"
"UBA1672 sp002401695"	"other"
"UBA1672 sp002401965"	"other"
"UBA1672 sp018399685"	"other"
